Column 1,user_id,signup_time,purchase_time,signup_time-purchase_time,purchase_value,device_id,source,browser,sex,age,ip_address,N[device_id]
126107,151360,08/13/2015 1:33 AM,11/11/2015 7:22 AM,129949,38,EVMDXZDDHULPA,SEO,FireFox,M,43,183158199.6,1
49695,349430,07/20/2015 1:02 AM,09/27/2015 11:14 PM,100692,29,PBEUDWYQRUFQV,SEO,Chrome,M,34,3846260112,1
128143,288946,05/22/2015 9:13 AM,07/16/2015 8:52 PM,79899,34,MVIRVVQAUXXYH,Ads,Safari,F,30,1552940050,1
122845,55510,08/07/2015 4:52 AM,08/22/2015 6:37 AM,21705,56,PANQUUCBQWETN,Ads,Chrome,F,37,3421245311,1
92829,378381,07/23/2015 11:32 PM,11/12/2015 7:38 AM,160326,41,YBAKTYAHQZTQH,Ads,Chrome,M,40,208441099.2,1
48754,363388,01/13/2015 5:41 PM,03/13/2015 9:04 PM,85163,58,EBAZDJVAPJWTD,Ads,Chrome,F,28,3972243740,1
141948,255003,06/30/2015 3:39 AM,09/15/2015 1:47 PM,111488,20,TXNXNTXMKQVZX,Direct,Chrome,M,39,400632876.2,1
94767,391434,08/07/2015 1:57 AM,11/16/2015 9:46 AM,145909,21,UJHMOUPHEOKSL,Direct,Chrome,F,26,1519605626,1
86573,225724,08/10/2015 10:45 AM,08/21/2015 7:39 AM,15654,30,KZAELSHCEQMDL,SEO,IE,M,30,1127300241,1
110680,21213,05/04/2015 11:42 PM,06/19/2015 12:49 PM,65587,16,WJMDZIVESGVPO,SEO,IE,M,43,4249478875,1
39137,129698,02/19/2015 3:07 PM,03/03/2015 6:15 AM,16748,72,BIFKAYYFPRQTM,SEO,Safari,M,37,1392568403,1
131980,43678,08/08/2015 1:03 PM,09/21/2015 3:48 AM,62805,26,LNRWOAXPLAPML,Direct,Chrome,M,42,3743413819,1
65806,324846,03/21/2015 11:53 AM,04/24/2015 12:23 PM,48990,40,LPZACLYSMQAJV,Ads,Chrome,F,33,2936967174,1
133645,207646,07/02/2015 4:58 AM,08/15/2015 5:08 PM,64090,67,IKZRCPKJTNKUP,Ads,FireFox,F,37,3590718232,1
15825,44027,05/20/2015 7:56 AM,06/26/2015 10:53 AM,53457,20,CXLKRKESBACET,Ads,IE,M,27,2873158242,1
73236,374572,08/02/2015 1:33 PM,10/13/2015 11:02 PM,104249,30,JYNBZHQMKQRQL,SEO,IE,M,28,411876794.9,1
133156,108022,03/16/2015 1:30 AM,03/20/2015 2:33 AM,5823,39,IIDVDCQKSNCPA,Ads,Safari,M,30,4115863241,1
71379,308875,02/28/2015 8:13 PM,05/18/2015 9:49 AM,113136,9,LGGUNKCXEVZPZ,SEO,IE,F,48,621299317.3,1
150640,205006,06/29/2015 7:58 AM,07/08/2015 5:55 PM,13557,19,ZBODPLJLXREXS,Ads,Chrome,M,23,3234560158,1
44136,259354,05/10/2015 4:52 PM,05/18/2015 10:44 PM,11872,9,KNHWVGPPLVMZS,SEO,FireFox,F,37,1729183653,1
116195,76483,02/16/2015 2:56 AM,05/16/2015 6:08 AM,128352,53,UWURYGDEUZTIB,Ads,Safari,M,27,835191871.9,1
110319,312150,07/12/2015 4:29 AM,08/30/2015 11:42 AM,70993,79,IECTPWDPYQMHR,SEO,Chrome,F,35,3401842955,1
136336,251549,05/20/2015 1:06 PM,07/31/2015 7:26 AM,103340,33,CUIMDTBBYRLVE,Ads,Chrome,F,37,2504703864,1
76743,74343,04/14/2015 12:15 AM,06/07/2015 8:22 PM,78967,16,CXUJPIKHEGCCH,Direct,Safari,M,19,1754548270,1
28839,75205,01/08/2015 6:18 PM,01/08/2015 6:18 PM,0,46,BTHAZGNCVFIVZ,SEO,IE,M,41,2161076501,13
93867,82482,03/18/2015 5:34 PM,05/17/2015 1:47 PM,86173,67,MPGTNLNTTZURW,Ads,FireFox,M,43,373900167.4,1
19799,399910,01/11/2015 12:15 AM,03/14/2015 12:20 AM,89285,23,AGJONLAUEZUXP,Ads,Chrome,M,29,792027420.2,1
80179,79265,03/11/2015 11:45 AM,05/14/2015 9:58 AM,92053,19,ZIBSAOFMLPEUZ,Ads,IE,F,21,848866358.2,1
14872,290969,03/31/2015 7:30 PM,06/11/2015 7:22 AM,102952,25,BHFKOBVDOMWDU,SEO,IE,M,19,511935281.7,1
107425,119324,03/10/2015 10:37 AM,03/20/2015 4:01 PM,14724,12,BTZYKHOXVJEEN,Ads,Chrome,M,41,2233207302,1
8694,110324,05/21/2015 1:04 AM,06/23/2015 9:18 AM,48014,39,YULMLSSWGVLIU,Ads,IE,M,30,1124791899,1
23369,24432,04/27/2015 8:09 PM,08/01/2015 1:34 PM,137845,47,MWWKOFOYPGCOY,Direct,Chrome,M,33,3642569791,1
45007,132412,07/04/2015 1:14 PM,09/04/2015 6:48 PM,89614,32,NPLBZAIJUTXNA,Ads,Chrome,M,40,1900196381,1
26227,158251,04/24/2015 11:09 AM,06/06/2015 4:24 PM,62235,45,PILKSVBIFROBH,Direct,Chrome,F,33,1571137114,1
55537,72824,02/01/2015 2:39 AM,04/25/2015 9:16 AM,119917,65,QOZEKKBHRFBRS,SEO,Chrome,M,43,4114680430,1
107006,319715,03/20/2015 7:05 AM,05/22/2015 8:58 PM,91553,51,KZSEBPTMQSZCR,SEO,IE,F,33,2173168480,2
45269,105445,06/08/2015 4:16 PM,07/07/2015 6:20 AM,41164,22,AKJESQOFLXCUF,SEO,Safari,M,37,1213150229,1
125060,124286,01/05/2015 11:47 PM,01/05/2015 11:47 PM,0,41,XJCVJFOIFNUFR,Direct,Chrome,M,36,2995911046,8
84720,343113,06/14/2015 11:27 AM,10/06/2015 1:46 PM,164299,45,VVVCZNRUKMKFS,SEO,Opera,F,38,2928360300,1
109058,273804,03/15/2015 7:32 AM,06/12/2015 6:20 PM,128808,37,JQQFQRFJXJEWC,SEO,FireFox,F,26,207797150.6,1
29395,169467,04/04/2015 1:20 PM,05/25/2015 11:32 AM,73332,25,QYQVFMZUQZVTE,Direct,IE,M,36,3690898001,1
132104,283456,02/27/2015 3:21 PM,04/13/2015 12:37 AM,63916,53,QMNNFGTSVUQMR,Direct,Chrome,F,31,1456164267,1
102098,318446,05/20/2015 4:42 PM,09/09/2015 3:17 AM,160475,37,YWXTFKFISYZJJ,Direct,Chrome,M,29,469072445,2
72024,208845,06/11/2015 3:51 AM,08/22/2015 4:25 PM,104434,27,HIQHPPJMZEMDV,Ads,Safari,M,37,1246958096,1
60203,135107,04/26/2015 4:58 PM,05/10/2015 3:09 AM,19331,28,YPQWDHKSSKPWR,Ads,IE,F,42,3065439440,1
120843,143389,01/03/2015 5:16 PM,01/03/2015 5:16 PM,0,41,KDGVVWJKJWGSH,Ads,Safari,M,50,1919047989,6
51938,73003,04/28/2015 3:48 PM,05/16/2015 3:38 AM,25190,27,EAXDLUOBUDSXI,Direct,Chrome,F,20,2713936910,1
74438,85879,02/19/2015 7:45 AM,03/01/2015 4:47 AM,14222,97,NBBSSZUASKIDB,SEO,Chrome,M,36,2192569620,1
137803,99202,01/08/2015 5:17 AM,02/15/2015 3:22 AM,54605,16,EBDMDVBFFQYPO,Direct,FireFox,F,30,3542797585,1
67174,276195,01/10/2015 7:00 AM,01/24/2015 2:12 PM,20592,12,CUPGDHRWTZEVR,Ads,FireFox,M,37,931372204.9,8
130717,73625,02/08/2015 3:04 AM,05/02/2015 2:54 PM,120230,18,TODILYTZDPCDM,SEO,Chrome,F,49,3090391442,1
116986,59138,02/28/2015 11:08 PM,04/26/2015 6:16 AM,81068,24,YRPBAFCZNIRKJ,SEO,FireFox,M,20,2486797577,1
137303,27352,01/20/2015 4:46 AM,01/27/2015 12:30 AM,9824,45,NAMEBCKUKZEGI,Ads,Chrome,M,37,4193813832,1
83500,31255,07/21/2015 8:25 AM,10/10/2015 6:54 AM,116549,37,NMOBIVQBHIFTA,Direct,IE,F,47,1164401029,2
29170,325327,04/07/2015 6:31 PM,07/16/2015 4:09 PM,143858,75,XORMTYABVGINL,Ads,Opera,F,53,1291554636,1
138307,324473,02/17/2015 11:30 AM,04/21/2015 11:30 PM,91440,26,DCJPTGRECALQJ,Ads,FireFox,M,30,2521436091,1
74629,113965,04/21/2015 7:30 AM,08/18/2015 9:51 PM,172221,32,NLZUMFARQZMRK,SEO,FireFox,M,47,1088762595,1
10987,343986,08/05/2015 7:46 AM,09/17/2015 4:01 AM,61695,26,XZEDYFJYDEMGW,SEO,IE,M,27,256969794.5,1
22490,31553,05/12/2015 6:24 PM,07/30/2015 11:03 PM,114039,19,YIRMNVEXHDXXU,SEO,Chrome,M,43,1318484461,1
38492,374811,01/18/2015 12:52 AM,03/28/2015 4:13 AM,99561,20,COGKELMDQJAAP,SEO,IE,M,22,3885634397,1
106971,251853,02/26/2015 6:32 PM,06/08/2015 5:03 PM,146791,35,BRJOGRWGXCFQH,Ads,Chrome,M,41,3103555382,1
18202,138848,04/27/2015 7:00 AM,07/29/2015 8:33 PM,134733,23,LSECHCOFHZVZQ,SEO,Chrome,F,38,4097175855,1
147612,366281,07/30/2015 6:10 AM,10/15/2015 2:40 AM,110670,40,LEEIVMXZLBPWE,SEO,Chrome,F,44,3212270016,2
116709,2,01/11/2015 3:47 AM,02/21/2015 10:03 AM,59416,54,FGBQNDNBETFJJ,SEO,Chrome,F,25,880217484.8,1
113589,297504,03/01/2015 4:28 PM,05/25/2015 2:13 PM,122265,21,ESSGWNWNKAAVG,Ads,Safari,M,19,1595928714,1
75966,45751,01/06/2015 2:33 PM,01/06/2015 2:33 PM,0,32,SIRGBVQSBTBCJ,Ads,Chrome,F,28,3048756705,9
68468,325121,03/24/2015 4:16 AM,05/20/2015 8:10 PM,83034,29,VLUHLHYICZTSR,Ads,Chrome,F,21,3152129208,1
140241,93941,03/19/2015 12:52 PM,04/08/2015 9:48 PM,29336,42,XJSLQHOUHJZWJ,SEO,FireFox,F,29,1888864331,1
140459,147817,05/10/2015 4:18 PM,06/10/2015 3:52 AM,43894,52,FTOKSYLPKAZAU,Direct,Chrome,M,29,3983711240,1
36817,239586,05/18/2015 10:39 PM,07/28/2015 10:42 AM,101523,15,GCCHKKRGWGOZR,Ads,Chrome,M,39,2947490811,1
150538,375852,03/20/2015 2:21 PM,04/26/2015 1:45 PM,53244,33,CCMEXHPBTHVHS,Ads,Chrome,F,44,3216598907,1
111703,355658,05/21/2015 5:03 AM,06/16/2015 11:34 AM,37831,27,RIABVLFNAWNJD,SEO,FireFox,M,49,1156727397,1
121982,272889,03/23/2015 7:08 PM,05/17/2015 6:03 AM,78415,25,UORAQYWVHVHST,Ads,Chrome,F,21,506182185.1,1
48827,124451,01/13/2015 10:44 PM,04/06/2015 2:03 AM,118279,65,XLELXDQLGCEXU,SEO,Chrome,M,36,587192988.9,1
66259,203192,04/03/2015 6:13 AM,04/11/2015 3:39 AM,11366,50,YJOOUGAUTVLQS,Ads,Safari,F,36,1555684695,1
7877,273515,03/15/2015 8:34 AM,04/14/2015 9:34 AM,43260,15,LEMCQREGCJLUH,Ads,FireFox,F,25,2162453619,1
43526,234263,06/02/2015 6:14 PM,09/06/2015 8:41 PM,138387,44,JAJBGXOZLYXUO,Direct,Safari,M,22,2109846593,1
100427,246305,02/14/2015 6:47 PM,02/24/2015 10:19 PM,14612,50,YRNKPYHTLUGBL,Ads,Chrome,F,24,7652833.509,1
27864,338701,03/25/2015 5:22 AM,04/13/2015 10:23 AM,27661,40,HWECYPVDVOMBY,Ads,Opera,M,35,2481786148,1
29716,102627,06/06/2015 6:12 PM,08/24/2015 12:38 PM,113426,82,PNOJHXMWNSOUU,Direct,Safari,M,26,1502242885,1
141029,243415,04/19/2015 6:06 AM,06/13/2015 5:03 AM,79137,50,TQOPDOAUIODDD,Ads,Safari,F,44,1404828504,1
30596,307704,07/06/2015 3:08 AM,08/18/2015 4:57 AM,62029,46,PNFIENSBREJCE,Ads,Chrome,F,33,2685230375,1
27337,38863,01/06/2015 12:53 PM,01/06/2015 12:53 PM,0,35,NUROYEARPUYSJ,SEO,Chrome,M,31,40885065.75,13
104969,80257,01/08/2015 7:10 AM,02/18/2015 6:32 PM,59722,52,DZOJRXBAUHWDN,SEO,IE,F,26,4114309728,1
145767,351312,06/07/2015 4:26 PM,08/17/2015 3:04 AM,101438,35,EEGTRMSHNXBPP,Ads,Chrome,F,38,591328590.2,1
137295,250854,02/22/2015 7:53 PM,05/02/2015 5:26 PM,99213,40,TDSACPWTKKFFK,Ads,Chrome,M,18,3726557392,1
130126,47141,02/11/2015 5:01 AM,04/26/2015 9:15 AM,106814,22,PDURLTEJDJKPR,SEO,FireFox,F,37,2822947292,1
14287,85956,04/14/2015 11:22 PM,06/09/2015 5:50 AM,79588,13,FTGCOHVRFLLPQ,SEO,Opera,M,50,9038368.66,1
97503,344253,07/26/2015 9:00 AM,09/18/2015 12:48 AM,77268,14,YBBFWEZKAUNWM,Ads,Chrome,M,37,2700162281,1
115518,201338,05/02/2015 11:48 PM,08/24/2015 4:12 AM,162984,69,VQFDFRQXQZGTN,SEO,Safari,M,22,4119840918,1
27762,115155,06/25/2015 8:14 PM,10/01/2015 11:44 AM,140610,69,RIZSEQNJEOWAG,Ads,Chrome,M,21,1155909047,1
41519,391437,06/16/2015 6:21 PM,07/03/2015 7:42 PM,24561,16,RNSWYXNVWMNDI,SEO,Chrome,M,36,1852769885,1
34916,223318,03/17/2015 6:05 AM,07/11/2015 8:42 PM,167917,55,RZNQWCGDBIQSW,Direct,IE,M,39,1879745753,1
119213,113971,07/20/2015 9:39 AM,09/30/2015 3:13 PM,104014,35,HNTFTLFAVLQXH,Ads,Safari,M,34,744991947.9,2
31128,391596,05/17/2015 6:34 AM,05/26/2015 9:30 PM,13856,61,HONLWHQQDCVHX,SEO,Chrome,F,39,1627147879,1
94169,204762,04/23/2015 9:56 AM,05/21/2015 1:42 AM,39826,46,RKDAHLRWKLGSH,SEO,Safari,M,24,64190931.89,1
91189,353930,01/15/2015 8:16 PM,01/23/2015 5:09 AM,10613,13,DQJILYKPYXKRA,SEO,Safari,M,30,217763188.1,1
55978,3211,05/08/2015 5:22 PM,07/13/2015 6:05 PM,95083,67,YGILUCPTRLPOQ,Ads,IE,F,29,262563741.3,1
94334,114330,02/03/2015 11:44 PM,02/24/2015 6:17 PM,29913,17,KTOZCFJKDTDFJ,Direct,Safari,M,18,3163905211,1
136030,235450,06/01/2015 7:28 AM,08/12/2015 2:05 AM,103357,43,HAJLQNEYSQTEU,SEO,FireFox,M,22,2827356926,1
142085,142998,06/03/2015 9:05 PM,06/18/2015 4:27 AM,20602,22,DLVXZXYSVWCFX,Ads,FireFox,F,50,1314332660,1
37815,274136,07/24/2015 9:14 AM,09/14/2015 2:42 PM,75208,48,IPIMEUZMVTHTU,Ads,Safari,M,40,1019312742,1
18518,97317,06/13/2015 9:17 AM,09/12/2015 1:05 AM,130548,62,ZCOPHAXQFGYLE,SEO,FireFox,F,41,2964467304,1
42675,362858,01/04/2015 11:15 PM,02/12/2015 9:05 AM,55310,71,RYMNGIDLDGXHE,Direct,Chrome,M,36,3485566155,1
93003,77724,07/02/2015 12:42 PM,08/19/2015 1:57 PM,69195,10,EZQKZSCWDLCUM,SEO,Safari,M,37,3597956815,1
56940,377264,01/15/2015 3:28 PM,04/22/2015 8:00 AM,139232,22,PRMVXYDTUHNFD,Direct,Chrome,F,41,3069197665,1
129214,211694,01/09/2015 3:30 PM,04/30/2015 2:28 PM,159778,44,SDBRYWUEKSCUF,Ads,Chrome,M,50,1892503642,1
93647,323394,01/01/2015 10:42 AM,01/10/2015 11:26 AM,13004,44,YHKKTTVXLJSJF,SEO,IE,F,40,1179550987,1
138724,66656,03/20/2015 4:52 PM,06/16/2015 7:29 AM,126157,75,UDLEONWDFWOUY,Ads,Safari,M,40,1250878554,1
100518,202828,03/30/2015 11:37 AM,04/25/2015 7:07 AM,37170,51,LBKNKRJGRWEZE,Direct,IE,F,23,2416193826,1
60127,322349,02/15/2015 6:27 AM,06/04/2015 9:27 PM,157860,23,KPMTAMMWMWFCK,Ads,Chrome,M,27,1662010508,1
110713,373043,02/26/2015 7:48 PM,04/07/2015 10:18 AM,57030,21,WQVEOHAPDQZIV,Ads,FireFox,M,33,1256429708,1
43693,43910,08/03/2015 3:00 AM,10/13/2015 2:21 PM,102921,82,VZWWTTQDJRYPW,SEO,Opera,M,21,782530259.6,1
78047,118807,07/31/2015 3:16 PM,08/01/2015 12:28 AM,552,52,ZBNXWGZDXLGBC,Ads,IE,F,53,4220872313,1
72069,202785,03/05/2015 11:44 PM,06/01/2015 7:37 PM,126473,45,ODCERHWPJAZIT,Direct,Chrome,F,28,2278726255,1
132316,306538,05/21/2015 5:51 AM,09/15/2015 4:24 PM,169113,51,RJUMZFEDZAQID,Ads,IE,F,24,3903643977,1
51620,321031,01/16/2015 5:41 PM,01/21/2015 5:23 PM,7182,65,YFEDVNYMUGSCT,SEO,Chrome,F,24,2836029711,1
49585,78803,08/03/2015 2:23 PM,08/04/2015 9:34 PM,1871,28,EIIRPEYVXENFU,Ads,Chrome,M,38,1504990437,1
26387,199352,03/07/2015 10:37 PM,05/27/2015 2:16 AM,115419,15,RIJMQNNHYGRPT,Ads,IE,M,31,1031161969,1
13810,44468,02/26/2015 3:31 PM,06/10/2015 12:52 AM,148881,32,GLBRANFZXZFSB,SEO,FireFox,M,25,2041792114,1
137437,281664,01/30/2015 11:23 AM,02/02/2015 10:27 AM,4264,57,TKILRMXCEXEWL,Ads,Safari,M,24,3556161087,1
87463,94049,03/24/2015 3:30 AM,04/30/2015 2:50 AM,53240,21,JZDZMESCIBIPE,SEO,Safari,F,35,4217287292,1
130049,219915,05/06/2015 8:53 AM,06/29/2015 12:07 PM,77954,19,EXGEKCJCREWCW,SEO,Chrome,M,47,4094128726,2
37692,242010,03/18/2015 7:42 PM,06/03/2015 5:16 AM,110014,24,DDHXZEQMPBQZZ,Ads,IE,M,30,3845086297,1
61626,18556,07/21/2015 4:37 AM,08/15/2015 8:16 PM,36939,25,SANQZCPGRCERN,SEO,Chrome,M,42,2976453185,3
147662,334182,08/04/2015 1:13 AM,09/14/2015 11:25 PM,60372,40,RPHOATOQTYXZP,Ads,Safari,F,29,2892940148,1
143287,275410,07/29/2015 8:51 PM,08/17/2015 1:40 PM,26929,36,TNFZZLWNOMCGJ,Direct,Chrome,M,34,2125931745,1
99641,382914,07/01/2015 12:14 PM,09/24/2015 6:58 AM,122084,14,ZPUZRIYZCIACR,Ads,Safari,M,26,551004374.8,1
132709,65868,06/29/2015 6:32 AM,10/09/2015 6:02 PM,147570,19,DXSHRLECNHGHK,SEO,Chrome,M,38,2964033578,2
32888,171505,03/23/2015 6:38 PM,03/31/2015 6:36 AM,10798,35,UPIKYFUWFIYAO,Direct,Chrome,M,40,1120810310,1
130499,15583,01/01/2015 4:13 AM,01/01/2015 4:13 AM,0,20,BKTZDTOOCPOBC,Direct,Chrome,F,35,3995823224,11
78998,34442,05/02/2015 12:29 PM,05/12/2015 5:09 AM,13960,13,KCZELGFKPLCBD,Ads,IE,M,29,3373430269,2
8574,358857,03/26/2015 5:56 AM,04/22/2015 7:30 PM,39694,14,MHTLUTMBTKPKK,Direct,Chrome,M,32,732391191.1,1
74821,195591,01/21/2015 10:01 AM,03/05/2015 1:07 PM,62106,16,VWQXLTSYIVLGV,Direct,Safari,M,28,1933036058,1
29501,254510,05/11/2015 9:58 PM,07/06/2015 3:02 AM,79504,11,RVGXZAXMLSDSA,SEO,IE,M,26,3898851261,1
7241,56035,07/19/2015 1:10 AM,10/26/2015 12:44 PM,143254,42,JNECGTYWQSPZO,Direct,Safari,F,40,1092578733,2
9646,70421,05/10/2015 1:57 PM,08/12/2015 10:59 AM,135182,19,LKJJNACGXLPRG,SEO,Chrome,M,45,1900869948,2
40673,49527,07/07/2015 4:14 AM,07/12/2015 6:44 AM,7350,25,QVKKLYZTLMMMM,Ads,Chrome,M,40,1428581083,1
103038,267299,08/08/2015 3:07 AM,10/08/2015 5:28 AM,87981,46,YBPITHXSZIPAU,SEO,Chrome,F,34,385676508.4,1
45780,59413,01/23/2015 1:52 AM,03/05/2015 7:35 PM,60103,16,JQSZCHIHITHRF,SEO,Chrome,F,35,1415158976,1
16026,351455,03/10/2015 11:33 PM,06/21/2015 2:39 PM,147786,47,IHJFJWUOGNNCL,Direct,Chrome,M,39,771978563.9,1
80546,311270,01/11/2015 2:14 PM,01/11/2015 2:14 PM,0,50,IMUANOYMWOBNE,SEO,Chrome,M,53,955723320.9,5
90020,209226,01/07/2015 12:07 PM,01/07/2015 12:07 PM,0,32,GKWRWEYCHNKKV,SEO,IE,M,44,654180389.9,13
124472,357632,02/14/2015 8:02 PM,05/19/2015 5:51 AM,134509,48,NUCRAUJTSSNBH,Ads,FireFox,M,29,1546948415,1
113977,68739,04/20/2015 7:26 AM,05/26/2015 3:29 PM,52323,32,ODEAYYPHQMZQJ,Ads,Chrome,M,40,275740668.1,1
37512,8770,02/08/2015 3:27 AM,03/26/2015 3:18 AM,66231,49,OBXGRGSWSVPPJ,Ads,Chrome,M,34,2253755834,1
14571,115007,02/14/2015 6:03 AM,03/17/2015 12:34 AM,44311,40,ITJBUYCOFIKOV,Ads,IE,F,29,69477642.39,1
51557,348292,08/06/2015 8:00 PM,09/20/2015 9:54 PM,64914,74,GDPQNLCCULMYQ,Direct,Chrome,F,35,46409932.03,1
28688,7408,07/24/2015 2:46 AM,08/01/2015 4:55 AM,11649,50,HWCSGBYJSSWZV,Ads,IE,F,23,3858244753,1
49733,237873,04/24/2015 2:46 AM,08/17/2015 10:14 PM,166768,73,VTHNHNBMYIUGC,Ads,Opera,F,40,2612621723,2
59212,67167,05/06/2015 4:28 PM,08/20/2015 11:51 AM,152363,37,POIPWBGDBAYNC,Ads,Chrome,M,32,52912191.79,1
81495,31153,06/27/2015 4:10 AM,07/24/2015 7:00 AM,39050,39,KPUMWQWOKGWBL,Ads,Safari,M,27,3744403564,1
69115,392319,08/14/2015 7:58 AM,09/22/2015 12:45 AM,55727,12,FJOMBSCVXYYBR,SEO,Chrome,M,33,3043156544,1
40140,189016,05/03/2015 2:09 PM,05/18/2015 4:51 PM,21762,46,NYPWNKUULZCHL,Ads,Chrome,F,26,2534185799,2
35780,110185,04/06/2015 10:10 AM,04/25/2015 12:15 AM,26765,33,CFNJNUHALWZXO,Ads,IE,M,34,670682760.1,1
61927,212990,05/31/2015 2:39 PM,06/08/2015 3:58 PM,11599,53,RXPQSSLDEGIIM,Ads,FireFox,F,32,2355134392,1
92323,335278,07/18/2015 8:47 PM,08/28/2015 10:20 AM,58413,28,LLXJUZINTXTTO,SEO,Chrome,M,32,370394582.2,1
29093,207683,08/09/2015 1:40 AM,11/19/2015 10:20 PM,148120,49,LPJAGAMMQRISD,Direct,FireFox,M,31,1569674501,1
9990,278805,01/24/2015 1:11 PM,05/02/2015 4:13 PM,141302,37,GGVACIERYVGZC,Ads,Chrome,M,27,1822985043,1
132470,212184,05/04/2015 11:04 PM,07/10/2015 12:09 PM,95825,29,NCYAAZSXNENIP,SEO,IE,M,32,2485946765,1
43512,130960,07/26/2015 11:17 PM,11/23/2015 1:24 AM,171487,53,STHEIVQYOWLHS,Ads,Safari,M,40,2185063834,1
75063,146169,04/22/2015 8:49 AM,06/28/2015 5:00 PM,96971,21,XUYEVPPCFTBRU,Direct,IE,M,35,4086546952,1
114471,300171,03/11/2015 8:09 PM,05/11/2015 1:01 AM,86692,33,SAHHXIANLOGGF,SEO,Safari,M,38,1569134239,1
111636,375791,06/08/2015 2:21 PM,07/12/2015 11:13 PM,49492,13,ZLOPLUNNFUURC,Direct,Safari,F,41,2158260506,1
113726,300685,05/11/2015 7:48 PM,07/21/2015 2:38 PM,101930,35,VDMRYNKIIOACB,SEO,FireFox,F,22,1400631610,1
61277,242253,03/13/2015 7:31 AM,04/25/2015 5:37 PM,62526,55,UYMBONGZJRKOR,Ads,Chrome,M,40,2431774846,1
30830,370998,01/12/2015 12:58 AM,01/12/2015 12:58 AM,0,51,PWUTEDPNYBFWB,Ads,Chrome,M,22,2143014193,5
48193,111965,01/02/2015 1:22 AM,01/02/2015 1:22 AM,0,46,QKHUOLDJYNZLR,Ads,Chrome,M,24,1257547173,7
92605,270913,07/23/2015 7:30 PM,11/03/2015 11:53 AM,147863,60,PMPRNKZWZJZIG,SEO,Safari,M,29,254517862.6,1
26247,115734,05/19/2015 4:53 AM,06/16/2015 12:51 PM,40798,56,DHOPBRJKNUIPL,Direct,Safari,F,44,3176839568,1
107900,289648,02/14/2015 7:55 AM,05/14/2015 6:19 AM,128064,18,RYAOCQMSBVFTH,Ads,FireFox,F,24,2511746624,1
84743,16347,06/14/2015 12:09 AM,08/05/2015 8:55 AM,75406,73,WSFHSBEBHFTCC,Ads,FireFox,M,24,918825837.8,1
105874,90987,03/20/2015 11:38 PM,07/05/2015 10:16 AM,153278,71,GXBKEMBZQQMKR,Ads,Chrome,F,34,1545488127,1
56329,1027,01/11/2015 12:28 PM,04/26/2015 8:33 PM,151685,31,NQWDGFMXTJVMA,Direct,IE,M,44,3947586378,2
132400,377412,05/26/2015 7:22 PM,09/05/2015 1:38 AM,145816,15,HTAPCHAMGAJLV,SEO,Safari,F,34,2791621200,1
36357,388264,04/25/2015 9:04 AM,08/06/2015 2:56 PM,148672,38,YMKBLMDNCHMVC,SEO,Safari,F,32,192526719.1,1
101390,78641,03/05/2015 6:09 AM,03/18/2015 6:52 AM,18763,16,YWJVHBSFMMBSM,SEO,Chrome,F,31,857480527.3,2
106981,235802,05/25/2015 5:06 AM,09/08/2015 8:12 PM,153546,30,MIGUACBYKDZQO,SEO,IE,M,23,453094753.8,1
81053,371512,04/15/2015 11:52 PM,08/07/2015 12:20 AM,162748,14,GMRPEASPZTORU,SEO,Chrome,F,31,2585172401,1
36185,296386,03/31/2015 5:13 AM,04/14/2015 6:46 PM,20973,56,NCDCRKWATNJLD,Ads,FireFox,F,57,1665151327,1
120347,351118,04/28/2015 1:50 PM,06/09/2015 9:13 AM,60203,67,DFRDIABTCGUTP,Direct,Chrome,M,25,1275740680,1
92025,159903,03/27/2015 1:04 AM,06/06/2015 2:21 AM,102317,78,COPUSYMWOPRYA,Direct,Chrome,F,33,3080400005,1
51614,180174,05/24/2015 2:16 AM,09/10/2015 11:40 AM,157524,31,IHHLKLCHRVZTD,Ads,Chrome,F,32,4228919585,1
139220,237849,06/23/2015 12:31 AM,06/27/2015 5:36 AM,6065,48,NRWTEUUYWCYJR,Ads,IE,F,42,1526710781,1
119439,192176,01/01/2015 4:30 AM,01/01/2015 4:30 AM,0,76,WXHYNFPLDUHHL,Direct,Safari,M,21,1874205904,5
75784,70728,05/17/2015 11:48 PM,07/05/2015 6:33 PM,70245,43,RKMOISTKHKQGV,Ads,IE,F,44,3551353517,1
149516,321959,06/29/2015 12:15 AM,07/31/2015 6:22 PM,47167,52,SOTYCZFXSPKEY,SEO,Chrome,F,38,2722621532,2
39116,76651,01/02/2015 6:13 PM,01/02/2015 6:13 PM,0,17,MTOQIIPBUFZRE,Direct,Chrome,F,23,1160225774,9
87015,41796,07/31/2015 11:21 AM,08/19/2015 6:20 AM,27059,27,PNATESSBYRWDR,Direct,FireFox,M,43,3593068129,1
89228,144950,01/11/2015 4:12 AM,02/28/2015 11:57 AM,69585,14,TCRYSJHFJVNUI,Ads,Chrome,M,25,1488329983,1
67010,269154,02/26/2015 8:06 AM,03/21/2015 11:36 AM,33330,13,HWDJBPSQTAVFT,SEO,Chrome,F,52,2414960584,1
135980,349445,07/07/2015 7:37 AM,10/14/2015 10:25 AM,142728,14,QRGHOHWPUHKSW,Ads,Chrome,F,28,2843667545,1
31860,323030,08/16/2015 3:45 PM,09/10/2015 11:42 AM,35757,11,FFNUFMANVWTVR,Ads,IE,M,49,2580071180,1
